ID,Severity,Start_Time,End_Time,City,State,Temperature(F),Weather_Condition,Visibility(mi),Humidity(%),Wind_Speed(mph)
A3145,2,2021-05-12 01:00:00,2021-05-12 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A3146,3,2021-05-12 02:00:00,2021-05-12 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3147,2,2021-05-12 03:00:00,2021-05-12 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3148,4,2021-05-12 04:00:00,2021-05-12 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3149,1,2021-05-12 05:00:00,2021-05-12 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3150,2,2021-05-12 06:00:00,2021-05-12 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A3151,3,2021-05-12 07:00:00,2021-05-12 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3152,2,2021-05-12 08:00:00,2021-05-12 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3153,4,2021-05-12 09:00:00,2021-05-12 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3154,1,2021-05-12 10:00:00,2021-05-12 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3155,2,2021-05-12 11:00:00,2021-05-12 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A3156,3,2021-05-12 12:00:00,2021-05-12 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3157,2,2021-05-12 13:00:00,2021-05-12 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3158,4,2021-05-12 14:00:00,2021-05-12 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3159,1,2021-05-12 15:00:00,2021-05-12 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3160,2,2021-05-12 16:00:00,2021-05-12 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A3161,3,2021-05-12 17:00:00,2021-05-12 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3162,2,2021-05-12 18:00:00,2021-05-12 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3163,4,2021-05-12 19:00:00,2021-05-12 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3164,1,2021-05-12 20:00:00,2021-05-12 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3165,2,2021-05-12 21:00:00,2021-05-12 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A3166,3,2021-05-12 22:00:00,2021-05-12 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3167,2,2021-05-12 23:00:00,2021-05-13 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3168,4,2021-05-13 00:00:00,2021-05-13 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3169,1,2021-05-13 01:00:00,2021-05-13 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3170,2,2021-05-13 02:00:00,2021-05-13 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A3171,3,2021-05-13 03:00:00,2021-05-13 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3172,2,2021-05-13 04:00:00,2021-05-13 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3173,4,2021-05-13 05:00:00,2021-05-13 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3174,1,2021-05-13 06:00:00,2021-05-13 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3175,2,2021-05-13 07:00:00,2021-05-13 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A3176,3,2021-05-13 08:00:00,2021-05-13 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3177,2,2021-05-13 09:00:00,2021-05-13 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3178,4,2021-05-13 10:00:00,2021-05-13 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3179,1,2021-05-13 11:00:00,2021-05-13 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3180,2,2021-05-13 12:00:00,2021-05-13 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A3181,3,2021-05-13 13:00:00,2021-05-13 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3182,2,2021-05-13 14:00:00,2021-05-13 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3183,4,2021-05-13 15:00:00,2021-05-13 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3184,1,2021-05-13 16:00:00,2021-05-13 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3185,2,2021-05-13 17:00:00,2021-05-13 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A3186,3,2021-05-13 18:00:00,2021-05-13 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3187,2,2021-05-13 19:00:00,2021-05-13 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3188,4,2021-05-13 20:00:00,2021-05-13 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3189,1,2021-05-13 21:00:00,2021-05-13 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3190,2,2021-05-13 22:00:00,2021-05-13 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A3191,3,2021-05-13 23:00:00,2021-05-14 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3192,2,2021-05-14 00:00:00,2021-05-14 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3193,4,2021-05-14 01:00:00,2021-05-14 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3194,1,2021-05-14 02:00:00,2021-05-14 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3195,2,2021-05-14 03:00:00,2021-05-14 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A3196,3,2021-05-14 04:00:00,2021-05-14 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3197,2,2021-05-14 05:00:00,2021-05-14 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3198,4,2021-05-14 06:00:00,2021-05-14 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3199,1,2021-05-14 07:00:00,2021-05-14 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3200,2,2021-05-14 08:00:00,2021-05-14 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A3201,3,2021-05-14 09:00:00,2021-05-14 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3202,2,2021-05-14 10:00:00,2021-05-14 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3203,4,2021-05-14 11:00:00,2021-05-14 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3204,1,2021-05-14 12:00:00,2021-05-14 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3205,2,2021-05-14 13:00:00,2021-05-14 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A3206,3,2021-05-14 14:00:00,2021-05-14 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3207,2,2021-05-14 15:00:00,2021-05-14 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3208,4,2021-05-14 16:00:00,2021-05-14 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3209,1,2021-05-14 17:00:00,2021-05-14 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3210,2,2021-05-14 18:00:00,2021-05-14 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A3211,3,2021-05-14 19:00:00,2021-05-14 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3212,2,2021-05-14 20:00:00,2021-05-14 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3213,4,2021-05-14 21:00:00,2021-05-14 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3214,1,2021-05-14 22:00:00,2021-05-14 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3215,2,2021-05-14 23:00:00,2021-05-15 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A3216,3,2021-05-15 00:00:00,2021-05-15 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3217,2,2021-05-15 01:00:00,2021-05-15 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3218,4,2021-05-15 02:00:00,2021-05-15 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3219,1,2021-05-15 03:00:00,2021-05-15 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3220,2,2021-05-15 04:00:00,2021-05-15 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A3221,3,2021-05-15 05:00:00,2021-05-15 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3222,2,2021-05-15 06:00:00,2021-05-15 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3223,4,2021-05-15 07:00:00,2021-05-15 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3224,1,2021-05-15 08:00:00,2021-05-15 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3225,2,2021-05-15 09:00:00,2021-05-15 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A3226,3,2021-05-15 10:00:00,2021-05-15 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3227,2,2021-05-15 11:00:00,2021-05-15 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3228,4,2021-05-15 12:00:00,2021-05-15 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3229,1,2021-05-15 13:00:00,2021-05-15 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3230,2,2021-05-15 14:00:00,2021-05-15 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A3231,3,2021-05-15 15:00:00,2021-05-15 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3232,2,2021-05-15 16:00:00,2021-05-15 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3233,4,2021-05-15 17:00:00,2021-05-15 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3234,1,2021-05-15 18:00:00,2021-05-15 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3235,2,2021-05-15 19:00:00,2021-05-15 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A3236,3,2021-05-15 20:00:00,2021-05-15 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3237,2,2021-05-15 21:00:00,2021-05-15 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3238,4,2021-05-15 22:00:00,2021-05-15 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3239,1,2021-05-15 23:00:00,2021-05-16 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3240,2,2021-05-16 00:00:00,2021-05-16 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A3241,3,2021-05-16 01:00:00,2021-05-16 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3242,2,2021-05-16 02:00:00,2021-05-16 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3243,4,2021-05-16 03:00:00,2021-05-16 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3244,1,2021-05-16 04:00:00,2021-05-16 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3245,2,2021-05-16 05:00:00,2021-05-16 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A3246,3,2021-05-16 06:00:00,2021-05-16 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3247,2,2021-05-16 07:00:00,2021-05-16 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3248,4,2021-05-16 08:00:00,2021-05-16 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3249,1,2021-05-16 09:00:00,2021-05-16 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3250,2,2021-05-16 10:00:00,2021-05-16 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A3251,3,2021-05-16 11:00:00,2021-05-16 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3252,2,2021-05-16 12:00:00,2021-05-16 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3253,4,2021-05-16 13:00:00,2021-05-16 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3254,1,2021-05-16 14:00:00,2021-05-16 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3255,2,2021-05-16 15:00:00,2021-05-16 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A3256,3,2021-05-16 16:00:00,2021-05-16 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3257,2,2021-05-16 17:00:00,2021-05-16 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3258,4,2021-05-16 18:00:00,2021-05-16 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3259,1,2021-05-16 19:00:00,2021-05-16 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3260,2,2021-05-16 20:00:00,2021-05-16 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A3261,3,2021-05-16 21:00:00,2021-05-16 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3262,2,2021-05-16 22:00:00,2021-05-16 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3263,4,2021-05-16 23:00:00,2021-05-17 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3264,1,2021-05-17 00:00:00,2021-05-17 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3265,2,2021-05-17 01:00:00,2021-05-17 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A3266,3,2021-05-17 02:00:00,2021-05-17 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3267,2,2021-05-17 03:00:00,2021-05-17 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3268,4,2021-05-17 04:00:00,2021-05-17 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3269,1,2021-05-17 05:00:00,2021-05-17 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3270,2,2021-05-17 06:00:00,2021-05-17 07:00:00,New York,NY,70,Clear,10.0,50,5.0
A3271,3,2021-05-17 07:00:00,2021-05-17 08:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3272,2,2021-05-17 08:00:00,2021-05-17 09:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3273,4,2021-05-17 09:00:00,2021-05-17 10:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3274,1,2021-05-17 10:00:00,2021-05-17 11:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3275,2,2021-05-17 11:00:00,2021-05-17 12:00:00,New York,NY,70,Clear,10.0,50,5.0
A3276,3,2021-05-17 12:00:00,2021-05-17 13:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3277,2,2021-05-17 13:00:00,2021-05-17 14:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3278,4,2021-05-17 14:00:00,2021-05-17 15:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3279,1,2021-05-17 15:00:00,2021-05-17 16:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3280,2,2021-05-17 16:00:00,2021-05-17 17:00:00,New York,NY,70,Clear,10.0,50,5.0
A3281,3,2021-05-17 17:00:00,2021-05-17 18:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3282,2,2021-05-17 18:00:00,2021-05-17 19:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3283,4,2021-05-17 19:00:00,2021-05-17 20:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3284,1,2021-05-17 20:00:00,2021-05-17 21:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3285,2,2021-05-17 21:00:00,2021-05-17 22:00:00,New York,NY,70,Clear,10.0,50,5.0
A3286,3,2021-05-17 22:00:00,2021-05-17 23:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3287,2,2021-05-17 23:00:00,2021-05-18 00:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3288,4,2021-05-18 00:00:00,2021-05-18 01:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3289,1,2021-05-18 01:00:00,2021-05-18 02:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3290,2,2021-05-18 02:00:00,2021-05-18 03:00:00,New York,NY,70,Clear,10.0,50,5.0
A3291,3,2021-05-18 03:00:00,2021-05-18 04:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3292,2,2021-05-18 04:00:00,2021-05-18 05:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3293,4,2021-05-18 05:00:00,2021-05-18 06:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3294,1,2021-05-18 06:00:00,2021-05-18 07:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3295,2,2021-05-18 07:00:00,2021-05-18 08:00:00,New York,NY,70,Clear,10.0,50,5.0
A3296,3,2021-05-18 08:00:00,2021-05-18 09:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3297,2,2021-05-18 09:00:00,2021-05-18 10:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3298,4,2021-05-18 10:00:00,2021-05-18 11:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3299,1,2021-05-18 11:00:00,2021-05-18 12:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3300,2,2021-05-18 12:00:00,2021-05-18 13:00:00,New York,NY,70,Clear,10.0,50,5.0
A3301,3,2021-05-18 13:00:00,2021-05-18 14:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3302,2,2021-05-18 14:00:00,2021-05-18 15:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3303,4,2021-05-18 15:00:00,2021-05-18 16:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3304,1,2021-05-18 16:00:00,2021-05-18 17:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3305,2,2021-05-18 17:00:00,2021-05-18 18:00:00,New York,NY,70,Clear,10.0,50,5.0
A3306,3,2021-05-18 18:00:00,2021-05-18 19:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3307,2,2021-05-18 19:00:00,2021-05-18 20:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3308,4,2021-05-18 20:00:00,2021-05-18 21:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3309,1,2021-05-18 21:00:00,2021-05-18 22:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3310,2,2021-05-18 22:00:00,2021-05-18 23:00:00,New York,NY,70,Clear,10.0,50,5.0
A3311,3,2021-05-18 23:00:00,2021-05-19 00:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3312,2,2021-05-19 00:00:00,2021-05-19 01:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3313,4,2021-05-19 01:00:00,2021-05-19 02:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3314,1,2021-05-19 02:00:00,2021-05-19 03:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3315,2,2021-05-19 03:00:00,2021-05-19 04:00:00,New York,NY,70,Clear,10.0,50,5.0
A3316,3,2021-05-19 04:00:00,2021-05-19 05:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3317,2,2021-05-19 05:00:00,2021-05-19 06:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3318,4,2021-05-19 06:00:00,2021-05-19 07:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3319,1,2021-05-19 07:00:00,2021-05-19 08:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3320,2,2021-05-19 08:00:00,2021-05-19 09:00:00,New York,NY,70,Clear,10.0,50,5.0
A3321,3,2021-05-19 09:00:00,2021-05-19 10:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3322,2,2021-05-19 10:00:00,2021-05-19 11:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3323,4,2021-05-19 11:00:00,2021-05-19 12:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3324,1,2021-05-19 12:00:00,2021-05-19 13:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3325,2,2021-05-19 13:00:00,2021-05-19 14:00:00,New York,NY,70,Clear,10.0,50,5.0
A3326,3,2021-05-19 14:00:00,2021-05-19 15:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3327,2,2021-05-19 15:00:00,2021-05-19 16:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3328,4,2021-05-19 16:00:00,2021-05-19 17:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3329,1,2021-05-19 17:00:00,2021-05-19 18:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3330,2,2021-05-19 18:00:00,2021-05-19 19:00:00,New York,NY,70,Clear,10.0,50,5.0
A3331,3,2021-05-19 19:00:00,2021-05-19 20:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3332,2,2021-05-19 20:00:00,2021-05-19 21:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3333,4,2021-05-19 21:00:00,2021-05-19 22:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3334,1,2021-05-19 22:00:00,2021-05-19 23:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3335,2,2021-05-19 23:00:00,2021-05-20 00:00:00,New York,NY,70,Clear,10.0,50,5.0
A3336,3,2021-05-20 00:00:00,2021-05-20 01:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3337,2,2021-05-20 01:00:00,2021-05-20 02:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3338,4,2021-05-20 02:00:00,2021-05-20 03:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3339,1,2021-05-20 03:00:00,2021-05-20 04:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3340,2,2021-05-20 04:00:00,2021-05-20 05:00:00,New York,NY,70,Clear,10.0,50,5.0
A3341,3,2021-05-20 05:00:00,2021-05-20 06:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3342,2,2021-05-20 06:00:00,2021-05-20 07:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3343,4,2021-05-20 07:00:00,2021-05-20 08:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3344,1,2021-05-20 08:00:00,2021-05-20 09:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3345,2,2021-05-20 09:00:00,2021-05-20 10:00:00,New York,NY,70,Clear,10.0,50,5.0
A3346,3,2021-05-20 10:00:00,2021-05-20 11:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3347,2,2021-05-20 11:00:00,2021-05-20 12:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3348,4,2021-05-20 12:00:00,2021-05-20 13:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3349,1,2021-05-20 13:00:00,2021-05-20 14:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3350,2,2021-05-20 14:00:00,2021-05-20 15:00:00,New York,NY,70,Clear,10.0,50,5.0
A3351,3,2021-05-20 15:00:00,2021-05-20 16:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3352,2,2021-05-20 16:00:00,2021-05-20 17:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3353,4,2021-05-20 17:00:00,2021-05-20 18:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3354,1,2021-05-20 18:00:00,2021-05-20 19:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3355,2,2021-05-20 19:00:00,2021-05-20 20:00:00,New York,NY,70,Clear,10.0,50,5.0
A3356,3,2021-05-20 20:00:00,2021-05-20 21:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3357,2,2021-05-20 21:00:00,2021-05-20 22:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3358,4,2021-05-20 22:00:00,2021-05-20 23:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3359,1,2021-05-20 23:00:00,2021-05-21 00:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3360,2,2021-05-21 00:00:00,2021-05-21 01:00:00,New York,NY,70,Clear,10.0,50,5.0
A3361,3,2021-05-21 01:00:00,2021-05-21 02:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3362,2,2021-05-21 02:00:00,2021-05-21 03:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3363,4,2021-05-21 03:00:00,2021-05-21 04:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3364,1,2021-05-21 04:00:00,2021-05-21 05:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3365,2,2021-05-21 05:00:00,2021-05-21 06:00:00,New York,NY,70,Clear,10.0,50,5.0
A3366,3,2021-05-21 06:00:00,2021-05-21 07:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3367,2,2021-05-21 07:00:00,2021-05-21 08:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3368,4,2021-05-21 08:00:00,2021-05-21 09:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3369,1,2021-05-21 09:00:00,2021-05-21 10:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3370,2,2021-05-21 10:00:00,2021-05-21 11:00:00,New York,NY,70,Clear,10.0,50,5.0
A3371,3,2021-05-21 11:00:00,2021-05-21 12:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3372,2,2021-05-21 12:00:00,2021-05-21 13:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3373,4,2021-05-21 13:00:00,2021-05-21 14:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3374,1,2021-05-21 14:00:00,2021-05-21 15:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3375,2,2021-05-21 15:00:00,2021-05-21 16:00:00,New York,NY,70,Clear,10.0,50,5.0
A3376,3,2021-05-21 16:00:00,2021-05-21 17:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3377,2,2021-05-21 17:00:00,2021-05-21 18:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3378,4,2021-05-21 18:00:00,2021-05-21 19:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3379,1,2021-05-21 19:00:00,2021-05-21 20:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3380,2,2021-05-21 20:00:00,2021-05-21 21:00:00,New York,NY,70,Clear,10.0,50,5.0
A3381,3,2021-05-21 21:00:00,2021-05-21 22:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3382,2,2021-05-21 22:00:00,2021-05-21 23:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3383,4,2021-05-21 23:00:00,2021-05-22 00:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3384,1,2021-05-22 00:00:00,2021-05-22 01:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3385,2,2021-05-22 01:00:00,2021-05-22 02:00:00,New York,NY,70,Clear,10.0,50,5.0
A3386,3,2021-05-22 02:00:00,2021-05-22 03:00:00,Los Angeles,CA,60,Rain,5.0,60,7.0
A3387,2,2021-05-22 03:00:00,2021-05-22 04:00:00,Chicago,IL,55,Snow,2.0,70,3.0
A3388,4,2021-05-22 04:00:00,2021-05-22 05:00:00,Houston,TX,80,Fog,8.0,80,6.0
A3389,1,2021-05-22 05:00:00,2021-05-22 06:00:00,Phoenix,AZ,75,Cloudy,9.0,90,4.0
A3390,2,2021-05-22 06:00:00,2021-05-22 07:00:00,New York,NY,70,Clear,10.0,50,5.0
